1,0,20276
1,1,9287
1,2,8344
1,3,9353
1,4,9507
1,5,9549
1,6,8342
1,7,9318
1,8,9391
1,9,9460
1,10,8886
1,11,8514
1,12,8720
1,13,8438
1,14,8384
1,15,8483
1,16,8539
1,17,8258
1,18,8377
1,19,8628
1,20,9227
1,21,8399
1,22,8608
1,23,8415
1,24,7942
1,25,9522
1,26,8416
1,27,8373
1,28,8441
1,29,8265
1,30,8302
1,31,8373
1,32,8572
1,33,8236
1,34,8052
1,35,8107
1,36,8368
1,37,8000
1,38,8179
1,39,8141
1,40,7975
1,41,7900
1,42,8255
1,43,8296
1,44,8117
1,45,7983
1,46,8494
1,47,8120
1,48,7986
1,49,8041
1,50,8602
1,51,8002
1,52,8179
1,53,8242
1,54,7983
1,55,7972
1,56,8289
1,57,8130
1,58,8151
1,59,8160
1,60,8150
1,61,7856
1,62,7866
1,63,8360
1,64,8164
1,65,8077
1,66,8121
1,67,8066
1,68,7991
1,69,8494
1,70,8514
1,71,8186
1,72,8216
1,73,8311
1,74,7958
1,75,8000
1,76,8279
1,77,8455
1,78,8353
1,79,8358
1,80,8736
1,81,9350
1,82,8425
1,83,8605
1,84,8752
1,85,8658
1,86,8526
1,87,8509
1,88,8162
1,89,8422
1,90,8448
1,91,8780
1,92,8661
1,93,8823
1,94,8419
1,95,9271
1,96,8630
1,97,8520
1,98,8611
1,99,8974
10,0,53678
10,1,9331
10,2,9602
10,3,10609
10,4,11273
10,5,11441
10,6,11248
10,7,9610
10,8,9333
10,9,9255
10,10,9288
10,11,9198
10,12,9203
10,13,9144
10,14,9345
10,15,9151
10,16,9489
10,17,9409
10,18,9597
10,19,9263
10,20,9215
10,21,10092
10,22,9308
10,23,9144
10,24,9193
10,25,9644
10,26,9390
10,27,9297
10,28,9587
10,29,9295
10,30,9382
10,31,9283
10,32,9664
10,33,9301
10,34,9398
10,35,9492
10,36,9270
10,37,9376
10,38,9363
10,39,9444
10,40,9308
10,41,9261
10,42,9117
10,43,9235
10,44,9220
10,45,9268
10,46,9081
10,47,9317
10,48,9110
10,49,9403
10,50,9413
10,51,9256
10,52,9311
10,53,9379
10,54,9296
10,55,9313
10,56,9484
10,57,9488
10,58,9378
10,59,9379
10,60,9352
10,61,9449
10,62,9299
10,63,9211
10,64,9082
10,65,9221
10,66,9236
10,67,9262
10,68,9318
10,69,9260
10,70,9060
10,71,9277
10,72,9314
10,73,9108
10,74,9335
10,75,9869
10,76,9358
10,77,9300
10,78,9299
10,79,9352
10,80,9311
10,81,9250
10,82,9505
10,83,9058
10,84,9188
10,85,9258
10,86,9098
10,87,9347
10,88,9215
10,89,9265
10,90,9158
10,91,9277
10,92,9265
10,93,9208
10,94,9249
10,95,9240
10,96,9233
10,97,9124
10,98,9095
10,99,11315
100,0,447867
100,1,8690
100,2,8531
100,3,9127
100,4,8662
100,5,8724
100,6,9125
100,7,9026
100,8,9097
100,9,8761
100,10,9206
100,11,8741
100,12,8766
100,13,8343
100,14,8442
100,15,8648
100,16,9175
100,17,8862
100,18,9429
100,19,9104
100,20,8715
100,21,8907
100,22,8799
100,23,8655
100,24,8534
100,25,8653
100,26,8523
100,27,8307
100,28,8588
100,29,39538
100,30,9246
100,31,9126
100,32,9090
100,33,9039
100,34,9100
100,35,8945
100,36,9052
100,37,9067
100,38,20003
100,39,11813
100,40,9119
100,41,9225
100,42,9077
100,43,8953
100,44,8983
100,45,8882
100,46,9048
