296,272
239,287
369,230
335,171
119,158
35,374
93,208
382,150
424,152
367,161
457,299
402,523
415,266
254,218
26,200
115,184
338,238
512,249
521,277
582,223
352,226
11,319
101,199
7,322
527,226
561,294
48,146
418,219
144,222
550,182
502,310
240,317
386,306
470,208
129,179
461,185
76,264
166,192
350,183
29,165
91,245
439,251
455,162
149,191
251,282
558,273
203,172
223,220
441,167
326,158
560,301
157,151
39,160
55,138
187,158
190,181
333,312
226,146
65,264
207,328
182,213
179,270
214,164
332,258
92,150
1,147
400,261
466,188
599,295
112,206
50,139
256,189
479,271
188,207
497,160
189,214
131,200
311,251
66,315
204,241
219,214
237,319
302,262
99,190
342,197
298,252
276,314
449,169
346,198
348,211
575,351
304,295
585,292
305,298
98,231
156,162
252,260
22,163
316,249
563,180
217,197
545,273
106,163
520,276
199,175
292,288
493,308
61,161
143,176
351,162
597,337
104,252
381,164
90,184
538,314
154,154
49,147
492,198
397,218
283,372
499,263
592,264
372,186
579,241
34,185
209,170
80,312
395,213
194,268
107,271
9,263
327,368
393,271
85,142
193,285
448,223
363,180
394,239
53,136
10,268
266,193
378,204
491,300
148,201
257,253
249,279
64,205
314,184
357,239
362,278
408,264
229,269
263,284
167,156
553,305
236,281
294,274
559,261
51,146
95,167
319,149
13,299
434,197
253,317
58,141
117,153
324,169
31,136
344,281
105,216
447,228
19,161
551,282
172,191
75,136
573,272
87,245
285,203
43,147
329,190
489,218
413,249
487,202
244,322
118,151
24,145
127,182
507,255
25,263
3,309
18,138
339,266
486,165
490,154
581,238
218,244
364,173
260,280
147,180
427,293
227,227
436,293
475,209
548,285
309,217
202,210
60,216
322,169
310,165
21,222
345,271
498,345
74,201
313,264
541,266
328,251
295,201
255,241
40,162
317,151
181,282
159,151
286,276
63,195
445,248
547,213
36,246
142,202
360,276
289,246
484,218
391,168
278,298
371,206
133,181
591,240
245,318
420,273
565,214
451,206
41,147
88,142
208,228
375,228
446,271
366,157
195,307
68,173
96,319
205,285
173,237
282,224
485,282
540,300
412,175
130,188
269,184
110,179
359,185
113,161
37,137
100,330
73,140
265,255
465,258
389,146
216,152
594,291
0,246
280,239
308,250
514,147
518,172
584,297
598,223
529,172
241,298
488,182
121,158
71,311
536,331
330,277
555,174
52,143
532,289
94,222
437,261
473,262
8,350
114,152
67,245
277,286
140,179
390,154
409,271
380,150
77,203
136,190
165,230
89,141
175,253
197,300
201,310
16,220
268,224
336,271
422,144
108,227
238,300
440,172
325,169
128,190
340,267
588,184
472,233
595,240
135,174
116,301
425,151
258,230
303,195
69,320
421,186
323,170
410,280
411,266
83,305
379,176
459,170
403,294
230,262
267,146
537,198
524,275
44,176
86,297
596,181
12,286
365,295
162,273
123,160
120,232
405,269
542,182
102,225
124,206
347,209
160,149
315,284
355,268
373,154
384,260
431,236
471,186
557,285
28,244
534,252
221,214
361,221
404,271
388,148
589,293
511,169
56,138
272,163
450,205
528,263
569,313
578,287
291,271
198,296
543,228
392,283
15,185
426,313
137,165
279,282
234,309
354,183
576,220
482,146
454,152
82,314
467,341
453,201
2,357
385,207
552,317
151,143
4,162
23,279
399,297
152,329
468,240
506,301
387,163
62,184
462,250
174,256
243,267
554,278
568,279
138,173
84,161
281,307
284,309
334,242
419,142
526,269
164,235
33,263
184,206
290,263
349,235
469,153
70,321
530,322
444,232
30,148
300,204
139,164
577,265
509,258
307,185
562,303
183,253
478,283
500,273
211,298
358,261
401,235
163,238
273,204
38,186
287,275
176,197
318,144
246,318
150,176
587,315
331,230
433,264
306,264
368,199
215,207
57,142
483,223
232,298
297,164
158,153
423,260
396,283
570,283
583,324
72,232
97,183
398,328
546,298
312,197
519,145
186,143
210,180
274,215
580,255
20,269
458,221
125,206
79,208
271,152
476,179
132,236
407,269
574,170
213,227
460,253
494,161
191,192
533,308
177,243
293,292
17,194
235,286
515,177
496,227
435,224
32,148
250,201
572,187
231,276
416,296
504,189
134,188
169,159
370,283
81,228
262,247
141,204
535,178
275,252
301,261
126,219
513,264
531,270
47,170
161,151
525,264
481,140
477,144
225,248
42,134
443,218
383,270
14,230
505,270
586,189
590,279
539,219
200,290
6,204
353,280
59,139
463,224
270,150
247,230
593,233
5,386
220,301
103,205
264,260
438,303
480,199
170,206
299,226
508,270
155,212
178,246
566,303
146,184
222,143
442,288
474,208
45,144
452,286
464,216
111,249
456,204
180,311
122,153
248,239
192,162
501,247
356,263
242,306
341,279
233,278
168,157
153,278
206,200
228,180
428,246
78,301
429,302
503,294
516,212
196,233
406,269
544,270
54,143
549,202
145,207
417,231
185,160
523,292
510,292
337,275
374,158
571,264
414,279
517,284
46,141
556,277
27,232
109,303
320,162
224,173
430,220
432,192
212,262
495,148
261,214
567,432
288,216
171,228
376,265
522,275
564,263
377,208
343,213
321,171
259,256
