1000,0,61997
1000,1,62878
1000,2,63748
1000,3,61633
1000,4,61908
1000,5,62541
1000,6,62678
1000,7,62376
1000,8,61442
1000,9,93393
1000,10,58850
1000,11,62755
1000,12,69758
1000,13,89658
1000,14,66981
1000,15,65048
1000,16,62693
1000,17,63954
1000,18,59759
1000,19,62897
1000,20,61796
1000,21,63821
1000,22,61536
1000,23,62350
1000,24,62365
1000,25,63019
1000,26,62765
1000,27,62092
1000,28,62591
1000,29,63686
1000,30,62005
1000,31,62742
1000,32,63250
1000,33,64541
1000,34,61812
1000,35,62078
1000,36,63794
1000,37,63796
1000,38,62499
1000,39,63098
1000,40,62317
1000,41,63994
1000,42,61913
1000,43,100088
1000,44,61609
1000,45,63404
1000,46,61448
1000,47,62435
1000,48,62075
1000,49,63744
1000,50,61756
1000,51,90150
1000,52,62076
1000,53,62398
1000,54,61969
1000,55,62888
1000,56,61257
1000,57,63717
1000,58,62473
1000,59,62228
1000,60,62111
1000,61,63189
1000,62,79115
1000,63,72519
1000,64,58516
1000,65,62626
1000,66,62004
1000,67,62088
1000,68,58631
1000,69,62396
1000,70,61995
1000,71,62610
1000,72,64180
1000,73,65634
1000,74,72110
1000,75,76053
1000,76,62428
1000,77,62998
1000,78,63304
1000,79,93948
1000,80,64415
1000,81,68686
1000,82,70018
1000,83,59142
1000,84,62872
1000,85,63658
1000,86,62120
1000,87,58904
1000,88,62183
1000,89,63261
1000,90,63456
1000,91,66493
1000,92,64159
1000,93,63194
1000,94,61846
1000,95,57989
1000,96,62480
1000,97,62786
1000,98,61206
1000,99,63547
1000,100,61348
1000,101,62683
1000,102,60701
1000,103,63072
1000,104,61682
1000,105,62217
1000,106,61430
1000,107,61504
1000,108,62281
1000,109,62352
1000,110,61820
1000,111,61360
1000,112,93898
1000,113,62456
1000,114,62048
1000,115,58884
1000,116,94465
1000,117,63842
1000,118,60761
1000,119,62488
1000,120,96120
1000,121,64039
1000,122,58123
1000,123,62106
1000,124,95171
1000,125,60908
1000,126,61110
1000,127,61755
1000,128,96760
1000,129,62991
1000,130,60998
1000,131,61703
1000,132,62004
1000,133,65449
1000,134,68400
1000,135,62734
1000,136,61397
1000,137,59133
1000,138,61599
1000,139,62117
1000,140,94291
1000,141,62776
1000,142,63278
1000,143,61799
1000,144,61639
1000,145,63371
1000,146,61862
1000,147,61899
1000,148,55383
1000,149,62499
1000,150,61543
1000,151,61759
1000,152,62624
1000,153,61936
1000,154,58714
1000,155,61708
1000,156,94007
1000,157,62053
1000,158,61755
1000,159,61241
1000,160,93104
1000,161,63926
1000,162,61358
1000,163,62177
1000,164,59028
1000,165,61855
1000,166,60899
1000,167,62897
1000,168,62687
1000,169,62580
1000,170,61756
1000,171,62562
1000,172,93764
1000,173,62442
1000,174,61763
1000,175,59445
1000,176,89233
1000,177,62306
1000,178,61831
1000,179,60908
1000,180,61983
1000,181,61527
1000,182,62025
1000,183,61609
1000,184,61508
1000,185,62461
1000,186,61298
1000,187,61793
1000,188,61462
1000,189,61704
1000,190,61095
1000,191,60643
1000,192,61280
1000,193,62984
1000,194,62023
1000,195,59055
1000,196,62361
1000,197,100730
1000,198,60773
1000,199,63181
1000,200,62817
1000,201,93537
1000,202,61033
1000,203,63586
1000,204,62363
1000,205,63425
1000,206,62141
1000,207,58252
1000,208,61335
1000,209,63287
1000,210,62079
1000,211,58128
1000,212,62668
1000,213,95352
1000,214,61401
1000,215,61876
1000,216,60957
1000,217,63641
1000,218,61432
