0,1000,127325
1,1000,112953
2,1000,109397
3,1000,106827
4,1000,106788
5,1000,107333
6,1000,106888
7,1000,106791
8,1000,107621
9,1000,107357
10,1000,107329
11,1000,109237
12,1000,106807
13,1000,106609
14,1000,107244
15,1000,109347
16,1000,107553
17,1000,106679
18,1000,109834
19,1000,108970
20,1000,111423
21,1000,107065
22,1000,108898
23,1000,107662
24,1000,106973
25,1000,107149
26,1000,106634
27,1000,106352
28,1000,106233
29,1000,107136
30,1000,108198
31,1000,106730
32,1000,107288
33,1000,109024
34,1000,107160
35,1000,107476
36,1000,107684
37,1000,106006
38,1000,108214
39,1000,106788
40,1000,109248
41,1000,107193
42,1000,107455
43,1000,108183
44,1000,108285
45,1000,108206
46,1000,109401
47,1000,111055
48,1000,108497
49,1000,108443
50,1000,107711
51,1000,107711
52,1000,109007
53,1000,108754
54,1000,109823
55,1000,107837
56,1000,109325
57,1000,107716
58,1000,111736
59,1000,107873
60,1000,107661
61,1000,107821
62,1000,107440
63,1000,108342
64,1000,106690
65,1000,109721
66,1000,108655
67,1000,108781
68,1000,106971
69,1000,109583
70,1000,107918
71,1000,107832
72,1000,108734
73,1000,106476
74,1000,109724
75,1000,107191
76,1000,106974
77,1000,106531
78,1000,107833
79,1000,107402
80,1000,106688
81,1000,107183
82,1000,106620
83,1000,107069
84,1000,106478
85,1000,108086
86,1000,106831
87,1000,107598
88,1000,108099
89,1000,107429
90,1000,106433
91,1000,108298
92,1000,106523
93,1000,107631
94,1000,109009
95,1000,106779
96,1000,106764
97,1000,106369
98,1000,108209
99,1000,107809
