0,0,407479
1,0,333929
0,0,398335
1,0,353176
0,0,396946
1,0,310521
0,0,269341
1,0,247735
0,0,267860
1,0,268138
0,0,263257
1,0,241377
0,0,403648
1,0,296976
0,0,277826
1,0,244176
0,0,277656
1,0,272779
0,0,259149
1,0,244470
0,0,391568
1,0,343290
0,0,401771
1,0,364305
0,0,368062
1,0,325152
0,0,387651
1,0,376128
0,0,399456
1,0,372207
0,0,355039
1,0,287844
0,0,268107
1,0,244337
0,0,410566
1,0,253300
0,0,411285
1,0,366667
0,0,406006
1,0,379723
0,0,407767
1,0,367604
0,0,342561
1,0,242591
0,0,390285
1,0,352996
0,0,381256
1,0,348674
0,0,385091
1,0,347725
0,0,375461
1,0,353689
0,0,269217
1,0,256673
0,0,406016
1,0,344976
0,0,360399
1,0,327330
0,0,320500
1,0,303406
0,0,264983
1,0,244716
0,0,363491
1,0,319810
0,0,399910
1,0,343074
0,0,379558
1,0,349058
0,0,389181
1,0,341290
0,0,349099
1,0,260098
0,0,399113
1,0,306960
0,0,368815
1,0,342383
0,0,381161
1,0,335798
0,0,377666
1,0,274031
0,0,385019
1,0,343066
0,0,370733
1,0,390337
0,0,300524
1,0,359418
0,0,372154
1,0,354923
0,0,387015
1,0,328538
0,0,340024
1,0,275612
0,0,338672
1,0,352841
0,0,336465
1,0,309804
0,0,388478
1,0,319860
0,0,386339
1,0,352231
0,0,389112
1,0,395132
0,0,379874
1,0,342105
0,0,388753
1,0,334890
0,0,392764
1,0,354061
0,0,376024
1,0,339346
0,0,361442
1,0,346710
0,0,317793
1,0,304077
0,0,393328
1,0,335234
0,0,382192
1,0,344091
