0.00118173
1.092e-05
1.12e-05
1.14e-05
1.0561e-05
1.092e-05
9.36e-06
1.096e-05
1.164e-05
1.152e-05
9.44e-06
1.092e-05
1.0001e-05
1.136e-05
9.96e-06
9.12e-06
9.92e-06
1.18e-05
1.108e-05
9.04e-06
9.361e-06
1.46e-05
1.08e-05
1.068e-05
9.28e-06
1.1e-05
1.112e-05
1.1481e-05
1.396e-05
1.128e-05
1.12e-05
1.108e-05
1.132e-05
1.12e-05
1.072e-05
1.2361e-05
1.012e-05
1.056e-05
1.048e-05
1.04e-05
1.028e-05
1.056e-05
9.481e-06
8.72e-06
1.092e-05
8.64e-06
8.68e-06
1.064e-05
1.124e-05
1.076e-05
8.84e-06
1.0841e-05
8.72e-06
9.64e-06
8.88e-06
8.68e-06
8.68e-06
9.84e-06
1.052e-05
1.072e-05
1.0961e-05
1.132e-05
9.68e-06
9.76e-06
1.044e-05
9.56e-06
8.72e-06
1.052e-05
7.921e-06
1.052e-05
8.96e-06
9.4e-06
9.92e-06
1.044e-05
1.108e-05
1.004e-05
1.028e-05
9.561e-06
9.6e-06
9.52e-06
9.8e-06
1.052e-05
9.36e-06
8.72e-06
8.56e-06
1.0321e-05
9.48e-06
1.028e-05
9.44e-06
1.112e-05
1.012e-05
1.132e-05
9.4e-06
8.6e-06
1.0361e-05
9.84e-06
9.4e-06
8.64e-06
8.52e-06
1.116e-05
7.6e-06
7.84e-06
1.092e-05
9.561e-06
1.024e-05
9.88e-06
1.028e-05
8.68e-06
9.36e-06
1.012e-05
1.068e-05
1.1001e-05
1.016e-05
9.56e-06
1.036e-05
1.036e-05
8.76e-06
8.64e-06
1.032e-05
1.048e-05
1.0401e-05
1.068e-05
9.4e-06
8.6e-06
1.088e-05
1.028e-05
9.76e-06
9.56e-06
1.0201e-05
7.84e-06
1.048e-05
1.112e-05
8.36e-06
1.04e-05
8.48e-06
9.44e-06
8.88e-06
1.0361e-05
8.56e-06
1.084e-05
8.4e-06
1.112e-05
7.8e-06
8.56e-06
8.4e-06
9.4e-06
1.0921e-05
8.56e-06
9.36e-06
9.72e-06
7.56e-06
1.012e-05
9.68e-06
1.048e-05
8.4e-06
1.0241e-05
9.36e-06
9.4e-06
9.44e-06
