65536,366
65536,390
65536,423
65536,443
65536,373
65536,473
65536,458
65536,445
65536,422
65536,439
65536,444
65536,355
65536,397
65536,370
65536,368
65536,380
65536,365
65536,385
65536,360
65536,370
65536,377
65536,385
65536,359
65536,372
65536,364
65536,374
65536,368
65536,354
65536,386
65536,364
65536,386
65536,366
65536,377
65536,364
65536,369
65536,384
65536,444
65536,444
65536,445
65536,413
65536,383
65536,443
65536,441
65536,453
65536,442
65536,433
65536,434
65536,431
65536,433
4096,133
4096,137
4096,135
4096,129
4096,133
4096,132
4096,133
4096,133
4096,125
4096,132
4096,129
4096,123
4096,137
4096,136
4096,135
4096,129
4096,132
4096,120
4096,101
4096,109
4096,112
4096,127
4096,108
4096,112
4096,111
4096,103
4096,109
4096,112
4096,112
4096,109
4096,110
4096,126
4096,116
4096,116
4096,106
4096,117
4096,121
4096,119
4096,113
4096,118
4096,120
4096,117
4096,118
4096,120
4096,112
4096,110
4096,112
4096,110
4096,110
4096,111
8192,987
8192,1051
8192,1215
8192,1022
8192,1289
8192,1228
8192,1116
8192,1150
8192,1052
8192,1178
8192,978
8192,948
8192,1146
8192,1284
8192,1062
8192,1071
8192,1070
8192,1082
8192,1113
8192,1058
8192,1110
8192,1058
8192,1067
8192,1209
8192,1073
8192,903
8192,792
8192,1001
8192,1140
8192,1105
8192,1219
8192,1177
8192,1075
8192,1040
8192,979
8192,1222
8192,1112
8192,1124
8192,970
8192,1118
8192,896
8192,1014
8192,801
8192,1167
8192,1194
8192,948
8192,943
8192,1115
8192,1096
8192,1001
16,126
16,125
16,122
16,122
16,123
16,126
16,128
16,121
16,129
16,124
16,125
16,128
16,126
16,111
16,99
16,105
16,117
16,111
16,110
16,107
16,106
16,105
16,106
16,99
16,97
16,101
16,116
16,108
16,116
16,120
16,108
16,109
16,110
16,102
16,98
16,99
16,104
16,108
16,104
16,112
16,114
16,112
16,111
16,107
16,106
16,107
16,110
16,110
16,110
16,112
256,117
256,106
256,97
256,99
256,110
256,107
256,104
256,135
256,123
256,125
256,122
256,123
256,123
256,126
256,122
256,124
256,128
256,127
256,119
256,125
256,124
256,123
256,122
256,120
256,127
256,128
256,136
256,119
256,126
256,123
256,126
256,122
256,124
256,121
256,125
256,121
256,128
256,126
256,123
256,125
256,123
256,123
256,121
256,124
256,125
256,120
256,125
256,125
256,129
256,121
8192,121
8192,1094
8192,1163
8192,1044
8192,1194
8192,1039
8192,1032
8192,886
8192,1018
8192,1012
8192,1236
8192,1056
8192,1134
8192,949
8192,1167
8192,976
8192,1022
8192,860
8192,1114
8192,1176
8192,1040
8192,1157
8192,984
8192,1011
8192,1205
8192,1049
8192,1011
8192,1151
8192,1141
8192,1150
8192,1059
8192,1168
8192,745
8192,1272
8192,872
8192,1043
8192,1036
8192,1077
8192,1023
8192,1007
8192,1132
8192,860
8192,1053
8192,961
8192,848
8192,952
8192,1187
8192,1122
8192,1110
8192,983
32768,247
32768,258
32768,202
32768,251
32768,217
32768,262
32768,218
32768,276
32768,201
32768,302
32768,296
32768,225
32768,222
32768,236
32768,198
32768,220
32768,197
32768,207
32768,293
32768,215
32768,241
32768,172
32768,230
32768,213
32768,266
32768,313
32768,287
32768,298
32768,306
65536,374
65536,350
65536,421
65536,351
65536,350
65536,363
65536,416
65536,357
65536,357
65536,393
65536,418
65536,447
65536,366
65536,352
65536,354
65536,354
65536,346
65536,346
65536,347
65536,358
65536,348
65536,470
65536,343
65536,340
65536,448
65536,356
65536,339
65536,415
65536,400
65536,364
65536,342
65536,380
65536,352
65536,390
65536,354
65536,341
65536,397
65536,363
65536,354
65536,381
65536,340
65536,344
65536,355
65536,352
65536,352
65536,374
65536,350
65536,421
65536,351
65536,350
65536,363
65536,416
65536,357
65536,357
65536,393
65536,418
65536,447
65536,366
65536,352
65536,354
65536,354
65536,346
65536,346
65536,347
65536,358
65536,348
65536,470
65536,343
65536,340
65536,448
65536,356
65536,339
65536,415
65536,400
65536,364
65536,342
65536,380
65536,352
65536,390
65536,354
65536,341
65536,397
65536,363
65536,354
65536,381
65536,340
65536,344
65536,355
65536,352
65536,352
16384,200
16384,173
16384,216
16384,208
16384,230
16384,185
16384,225
16384,153
16384,170
16384,171
16384,190
16384,215
16384,174
16384,270
16384,155
16384,164
16384,196
16384,231
16384,168
16384,182
16384,159
16384,202
16384,156
16384,190
16384,166
16384,171
16384,127
16384,156
16384,163
16384,158
16384,182
16384,219
16384,187
16384,174
16384,167
16384,212
16384,183
16384,145
16384,162
16384,141
16384,176
16384,175
16384,171
16384,190
16384,212
16384,173
16384,185
16384,175
16384,157
16384,167
16384,216
16384,158
16384,177
16384,170
