0,0,8029190
1,0,7228705
0,0,7704420
1,0,7375502
0,0,7376979
1,0,7295786
0,0,7252135
1,0,7301360
0,0,7454411
1,0,7364792
0,0,7865197
1,0,7887718
0,0,7806376
1,0,7822733
0,0,8637602
1,0,8345402
0,0,7891651
1,0,8096033
0,0,8106147
1,0,8397075
0,0,8522970
1,0,8427283
0,0,8280542
1,0,7985102
0,0,7942650
1,0,8202784
0,0,7410311
1,0,7243296
0,0,7273854
1,0,7089512
0,0,7324324
1,0,7237360
0,0,7350760
1,0,7598155
0,0,8141771
1,0,8413739
0,0,8606199
1,0,8441205
0,0,8452059
1,0,8047016
0,0,8379190
1,0,8504917
0,0,7761292
1,0,7345301
0,0,7441651
1,0,7374239
0,0,7568312
1,0,7439131
0,0,7622032
1,0,7632051
0,0,7814887
1,0,7704683
0,0,7606143
1,0,7551400
0,0,7921532
1,0,7605646
0,0,7937590
1,0,8012864
0,0,8125345
1,0,7728456
0,0,8133246
1,0,7954075
0,0,8585076
1,0,8425649
0,0,8252755
1,0,8006809
0,0,8182172
1,0,7785524
0,0,8181309
1,0,8156250
0,0,8440145
1,0,8385883
0,0,8456294
1,0,8237412
0,0,7799243
1,0,7117168
0,0,7223903
1,0,7111374
0,0,7375622
1,0,7076546
0,0,7196197
1,0,7564033
0,0,8021081
1,0,8021606
0,0,8344345
1,0,8146429
0,0,8402214
1,0,8091512
0,0,7739317
1,0,8199348
0,0,8582298
1,0,8540977
0,0,8659164
1,0,8375397
0,0,8090721
1,0,7842030
0,0,8303358
1,0,8200357
0,0,8465799
1,0,8166257
0,0,7999200
1,0,7565963
